Year,Month,Day,Temperature,Date,Radiator_Temperature,Heatloss_kWh_day,COP,Pump_Electricity_kWh_day
2013.0,10.0,22.0,6.3,2013-01-22,34.3,196.0,12.65,15.49
2013.0,10.0,23.0,12.8,2013-01-23,28.4,109.33,16.39,6.67
2013.0,10.0,24.0,11.5,2013-01-24,29.6,126.67,15.45,8.2
2013.0,10.0,25.0,8.0,2013-01-25,32.7,173.33,13.47,12.87
2013.0,10.0,26.0,10.3,2013-01-26,30.7,142.67,14.68,9.72
2013.0,10.0,27.0,12.1,2013-01-27,29.0,118.67,15.9,7.46
2013.0,10.0,28.0,10.5,2013-01-28,30.5,140.0,14.81,9.45
2013.0,10.0,29.0,9.0,2013-01-29,31.8,160.0,13.99,11.44
2013.0,10.0,30.0,6.8,2013-01-30,33.8,189.33,12.9,14.68
2013.0,10.0,31.0,6.0,2013-01-31,34.5,200.0,12.56,15.92
2013.0,11.0,1.0,7.5,2013-01-01,33.2,180.0,13.2,13.64
2013.0,11.0,2.0,5.9,2013-01-02,34.6,201.33,12.51,16.09
2013.0,11.0,3.0,4.6,2013-01-03,35.8,218.67,11.97,18.27
2013.0,11.0,4.0,6.0,2013-01-04,34.5,200.0,12.56,15.92
2013.0,11.0,5.0,4.0,2013-01-05,36.4,226.67,11.73,19.32
2013.0,11.0,6.0,3.8,2013-01-06,36.5,229.33,11.68,19.63
2013.0,11.0,7.0,4.0,2013-01-07,36.4,226.67,11.73,19.32
2013.0,11.0,8.0,5.6,2013-01-08,34.9,205.33,12.37,16.6
2013.0,11.0,9.0,5.2,2013-01-09,35.3,210.67,12.19,17.28
2013.0,11.0,10.0,3.9,2013-01-10,36.4,228.0,11.73,19.44
2013.0,11.0,11.0,0.6,2013-01-11,39.4,272.0,10.63,25.59
2013.0,11.0,12.0,5.9,2013-01-12,34.6,201.33,12.51,16.09
2013.0,11.0,13.0,3.8,2013-01-13,36.5,229.33,11.68,19.63
2013.0,11.0,14.0,1.9,2013-01-14,38.2,254.67,11.04,23.07
2013.0,11.0,15.0,5.8,2013-01-15,34.7,202.67,12.46,16.27
2013.0,11.0,16.0,8.6,2013-01-16,32.2,165.33,13.75,12.02
2013.0,11.0,17.0,5.7,2013-01-17,34.8,204.0,12.42,16.43
2013.0,11.0,18.0,4.6,2013-01-18,35.8,218.67,11.97,18.27
2013.0,11.0,19.0,5.8,2013-01-19,34.7,202.67,12.46,16.27
2013.0,11.0,20.0,0.1,2013-01-20,39.9,278.67,10.47,26.62
2013.0,11.0,21.0,2.9,2013-01-21,37.3,241.33,11.37,21.23
2013.0,11.0,22.0,-0.1,2013-01-22,40.0,281.33,10.44,26.95
2013.0,11.0,23.0,-0.8,2013-01-23,40.6,290.67,10.25,28.36
2013.0,11.0,24.0,-1.2,2013-01-24,40.8,296.0,10.19,29.05
2013.0,11.0,25.0,-1.6,2013-01-25,41.1,301.33,10.1,29.83
2013.0,11.0,26.0,-1.5,2013-01-26,41.1,300.0,10.1,29.7
2013.0,11.0,27.0,4.5,2013-01-27,35.9,220.0,11.93,18.44
2013.0,11.0,28.0,4.6,2013-01-28,35.8,218.67,11.97,18.27
2013.0,11.0,29.0,-1.1,2013-01-29,40.8,294.67,10.19,28.92
2013.0,11.0,30.0,-2.8,2013-01-30,42.0,317.33,9.85,32.22
2013.0,12.0,1.0,3.3,2013-01-01,37.0,236.0,11.49,20.54
2013.0,12.0,2.0,0.9,2013-01-02,39.2,268.0,10.7,25.05
2013.0,12.0,3.0,4.3,2013-01-03,36.1,222.67,11.85,18.79
2013.0,12.0,4.0,0.3,2013-01-04,39.7,276.0,10.53,26.21
2013.0,12.0,5.0,1.8,2013-01-05,38.3,256.0,11.01,23.25
2013.0,12.0,6.0,-0.2,2013-01-06,40.1,282.67,10.41,27.15
2013.0,12.0,7.0,-5.3,2013-01-07,43.9,350.67,9.35,37.5
2013.0,12.0,8.0,-8.2,2013-01-08,46.0,389.33,8.87,43.89
2013.0,12.0,9.0,-5.3,2013-01-09,43.9,350.67,9.35,37.5
2013.0,12.0,10.0,1.0,2013-01-10,39.1,266.67,10.73,24.85
2013.0,12.0,11.0,4.5,2013-01-11,35.9,220.0,11.93,18.44
2013.0,12.0,12.0,6.4,2013-01-12,34.2,194.67,12.7,15.33
2013.0,12.0,13.0,1.2,2013-01-13,38.9,264.0,10.8,24.44
2013.0,12.0,14.0,0.2,2013-01-14,39.8,277.33,10.5,26.41
2013.0,12.0,15.0,3.8,2013-01-15,36.5,229.33,11.68,19.63
2013.0,12.0,16.0,6.3,2013-01-16,34.3,196.0,12.65,15.49
2013.0,12.0,17.0,4.5,2013-01-17,35.9,220.0,11.93,18.44
2013.0,12.0,18.0,2.0,2013-01-18,38.2,253.33,11.04,22.95
2013.0,12.0,19.0,4.5,2013-01-19,35.9,220.0,11.93,18.44
2013.0,12.0,20.0,3.7,2013-01-20,36.6,230.67,11.64,19.82
2013.0,12.0,21.0,4.9,2013-01-21,35.5,214.67,12.1,17.74
2013.0,12.0,22.0,6.2,2013-01-22,34.4,197.33,12.6,15.66
2013.0,12.0,23.0,4.3,2013-01-23,36.1,222.67,11.85,18.79
2013.0,12.0,24.0,5.2,2013-01-24,35.3,210.67,12.19,17.28
2013.0,12.0,25.0,6.4,2013-01-25,34.2,194.67,12.7,15.33
2013.0,12.0,26.0,3.3,2013-01-26,37.0,236.0,11.49,20.54
2013.0,12.0,27.0,1.9,2013-01-27,38.2,254.67,11.04,23.07
2013.0,12.0,28.0,5.4,2013-01-28,35.1,208.0,12.28,16.94
2013.0,12.0,29.0,3.8,2013-01-29,36.5,229.33,11.68,19.63
2013.0,12.0,30.0,1.6,2013-01-30,38.5,258.67,10.94,23.64
2013.0,12.0,31.0,3.3,2013-01-31,37.0,236.0,11.49,20.54
2014.0,1.0,1.0,2.5,2014-01-01,37.7,246.67,11.22,21.98
2014.0,1.0,2.0,3.6,2014-01-02,36.7,232.0,11.6,20.0
2014.0,1.0,3.0,4.0,2014-01-03,36.4,226.67,11.73,19.32
2014.0,1.0,4.0,4.6,2014-01-04,35.8,218.67,11.97,18.27
2014.0,1.0,5.0,2.6,2014-01-05,37.6,245.33,11.26,21.79
2014.0,1.0,6.0,3.4,2014-01-06,36.9,234.67,11.53,20.35
2014.0,1.0,7.0,5.8,2014-01-07,34.7,202.67,12.46,16.27
2014.0,1.0,8.0,6.1,2014-01-08,34.5,198.67,12.56,15.82
2014.0,1.0,9.0,5.3,2014-01-09,35.2,209.33,12.24,17.1
2014.0,1.0,10.0,-1.3,2014-01-10,40.9,297.33,10.16,29.26
2014.0,1.0,11.0,-4.6,2014-01-11,43.3,341.33,9.5,35.93
2014.0,1.0,12.0,-8.8,2014-01-12,46.4,397.33,8.78,45.25
2014.0,1.0,13.0,-9.5,2014-01-13,46.9,406.67,8.67,46.91
2014.0,1.0,14.0,-6.7,2014-01-14,44.9,369.33,9.11,40.54
2014.0,1.0,15.0,-6.6,2014-01-15,44.8,368.0,9.14,40.26
2014.0,1.0,16.0,-6.6,2014-01-16,44.8,368.0,9.14,40.26
2014.0,1.0,17.0,-9.9,2014-01-17,47.2,412.0,8.61,47.85
2014.0,1.0,18.0,-5.7,2014-01-18,44.2,356.0,9.28,38.36
2014.0,1.0,19.0,-4.4,2014-01-19,43.2,338.67,9.53,35.54
2014.0,1.0,20.0,-3.5,2014-01-20,42.5,326.67,9.71,33.64
2014.0,1.0,21.0,-4.0,2014-01-21,42.9,333.33,9.61,34.69
2014.0,1.0,22.0,-6.3,2014-01-22,44.6,364.0,9.18,39.65
2014.0,1.0,23.0,-7.6,2014-01-23,45.5,381.33,8.98,42.46
2014.0,1.0,24.0,-5.4,2014-01-24,43.9,352.0,9.35,37.65
2014.0,1.0,25.0,-4.4,2014-01-25,43.2,338.67,9.53,35.54
2014.0,1.0,26.0,-4.2,2014-01-26,43.0,336.0,9.58,35.07
2014.0,1.0,27.0,-2.1,2014-01-27,41.5,308.0,9.99,30.83
2014.0,1.0,28.0,-1.4,2014-01-28,41.0,298.67,10.13,29.48
2014.0,1.0,29.0,-3.7,2014-01-29,42.7,329.33,9.66,34.09
2014.0,1.0,30.0,-3.3,2014-01-30,42.4,324.0,9.74,33.26
2014.0,1.0,31.0,-4.2,2014-01-31,43.0,336.0,9.58,35.07
2014.0,2.0,1.0,-0.6,2014-01-01,40.4,288.0,10.31,27.93
2014.0,2.0,2.0,1.3,2014-01-02,38.8,262.67,10.83,24.25
2014.0,2.0,3.0,1.7,2014-01-03,38.4,257.33,10.97,23.46
2014.0,2.0,4.0,0.8,2014-01-04,39.2,269.33,10.7,25.17
2014.0,2.0,5.0,0.4,2014-01-05,39.6,274.67,10.57,25.99
2014.0,2.0,6.0,0.4,2014-01-06,39.6,274.67,10.57,25.99
2014.0,2.0,7.0,2.1,2014-01-07,38.1,252.0,11.08,22.74
2014.0,2.0,8.0,2.7,2014-01-08,37.5,244.0,11.3,21.59
2014.0,2.0,9.0,2.7,2014-01-09,37.5,244.0,11.3,21.59
2014.0,2.0,10.0,2.9,2014-01-10,37.3,241.33,11.37,21.23
2014.0,2.0,11.0,1.4,2014-01-11,38.7,261.33,10.87,24.04
2014.0,2.0,12.0,1.0,2014-01-12,39.1,266.67,10.73,24.85
2014.0,2.0,13.0,1.1,2014-01-13,39.0,265.33,10.76,24.66
2014.0,2.0,14.0,1.7,2014-01-14,38.4,257.33,10.97,23.46
2014.0,2.0,15.0,2.1,2014-01-15,38.1,252.0,11.08,22.74
2014.0,2.0,16.0,4.2,2014-01-16,36.2,224.0,11.81,18.97
2014.0,2.0,17.0,3.3,2014-01-17,37.0,236.0,11.49,20.54
2014.0,2.0,18.0,0.1,2014-01-18,39.9,278.67,10.47,26.62
2014.0,2.0,19.0,-1.8,2014-01-19,41.3,304.0,10.05,30.25
2014.0,2.0,20.0,-0.7,2014-01-20,40.5,289.33,10.28,28.14
2014.0,2.0,21.0,0.9,2014-01-21,39.2,268.0,10.7,25.05
2014.0,2.0,22.0,3.2,2014-01-22,37.1,237.33,11.45,20.73
2014.0,2.0,23.0,6.1,2014-01-23,34.5,198.67,12.56,15.82
2014.0,2.0,24.0,7.0,2014-01-24,33.6,186.67,13.0,14.36
2014.0,2.0,25.0,3.5,2014-01-25,36.8,233.33,11.57,20.17
2014.0,2.0,26.0,1.6,2014-01-26,38.5,258.67,10.94,23.64
2014.0,2.0,27.0,2.1,2014-01-27,38.1,252.0,11.08,22.74
2014.0,2.0,28.0,2.3,2014-01-28,37.9,249.33,11.15,22.36
2014.0,3.0,1.0,1.9,2014-01-01,38.2,254.67,11.04,23.07
2014.0,3.0,2.0,1.5,2014-01-02,38.6,260.0,10.9,23.85
2014.0,3.0,3.0,2.2,2014-01-03,38.0,250.67,11.11,22.56
2014.0,3.0,4.0,3.2,2014-01-04,37.1,237.33,11.45,20.73
2014.0,3.0,5.0,2.5,2014-01-05,37.7,246.67,11.22,21.98
2014.0,3.0,6.0,3.8,2014-01-06,36.5,229.33,11.68,19.63
2014.0,3.0,7.0,6.9,2014-01-07,33.7,188.0,12.95,14.52
2014.0,3.0,8.0,6.2,2014-01-08,34.4,197.33,12.6,15.66
2014.0,3.0,9.0,8.9,2014-01-09,31.9,161.33,13.93,11.58
2014.0,3.0,10.0,6.6,2014-01-10,34.0,192.0,12.8,15.0
2014.0,3.0,11.0,5.5,2014-01-11,35.0,206.67,12.33,16.76
2014.0,3.0,12.0,6.9,2014-01-12,33.7,188.0,12.95,14.52
2014.0,3.0,13.0,6.0,2014-01-13,34.5,200.0,12.56,15.92
2014.0,3.0,14.0,6.1,2014-01-14,34.5,198.67,12.56,15.82
2014.0,3.0,15.0,1.9,2014-01-15,38.2,254.67,11.04,23.07
2014.0,3.0,16.0,-0.4,2014-01-16,40.3,285.33,10.34,27.59
2014.0,3.0,17.0,-0.3,2014-01-17,40.2,284.0,10.38,27.36
2014.0,3.0,18.0,-1.4,2014-01-18,41.0,298.67,10.13,29.48
2014.0,3.0,19.0,-2.4,2014-01-19,41.7,312.0,9.93,31.42
2014.0,3.0,20.0,2.1,2014-01-20,38.1,252.0,11.08,22.74
2014.0,3.0,21.0,8.5,2014-01-21,32.3,166.67,13.7,12.17
2014.0,3.0,22.0,5.5,2014-01-22,35.0,206.67,12.33,16.76
2014.0,3.0,23.0,4.8,2014-01-23,35.6,216.0,12.06,17.91
2014.0,3.0,24.0,4.0,2014-01-24,36.4,226.67,11.73,19.32
2014.0,3.0,25.0,2.8,2014-01-25,37.4,242.67,11.33,21.42
2014.0,3.0,26.0,4.2,2014-01-26,36.2,224.0,11.81,18.97
2014.0,3.0,27.0,4.6,2014-01-27,35.8,218.67,11.97,18.27
2014.0,3.0,28.0,4.7,2014-01-28,35.7,217.33,12.02,18.08
2014.0,3.0,29.0,7.3,2014-01-29,33.4,182.67,13.1,13.94
2014.0,3.0,30.0,5.6,2014-01-30,34.9,205.33,12.37,16.6
2014.0,3.0,31.0,3.7,2014-01-31,36.6,230.67,11.64,19.82
2014.0,4.0,1.0,1.2,2014-01-01,38.9,264.0,10.8,24.44
2014.0,4.0,2.0,3.2,2014-01-02,37.1,237.33,11.45,20.73
2014.0,4.0,3.0,2.5,2014-01-03,37.7,246.67,11.22,21.98
2014.0,4.0,4.0,3.0,2014-01-04,37.3,240.0,11.37,21.11
2014.0,4.0,5.0,4.8,2014-01-05,35.6,216.0,12.06,17.91
2014.0,4.0,6.0,6.7,2014-01-06,33.9,190.67,12.85,14.84
2014.0,4.0,7.0,4.3,2014-01-07,36.1,222.67,11.85,18.79
2014.0,4.0,8.0,3.5,2014-01-08,36.8,233.33,11.57,20.17
2014.0,4.0,9.0,2.4,2014-01-09,37.8,248.0,11.19,22.16
2014.0,4.0,10.0,4.1,2014-01-10,36.3,225.33,11.77,19.14
2014.0,4.0,11.0,6.9,2014-01-11,33.7,188.0,12.95,14.52
2014.0,4.0,12.0,6.9,2014-01-12,33.7,188.0,12.95,14.52
2014.0,4.0,13.0,7.9,2014-01-13,32.8,174.67,13.42,13.02
2014.0,4.0,14.0,7.3,2014-01-14,33.4,182.67,13.1,13.94
2014.0,4.0,15.0,6.5,2014-01-15,34.1,193.33,12.75,15.16
2014.0,4.0,16.0,6.8,2014-01-16,33.8,189.33,12.9,14.68
2014.0,4.0,17.0,9.1,2014-01-17,31.7,158.67,14.05,11.29
2014.0,4.0,18.0,7.5,2014-01-18,33.2,180.0,13.2,13.64
2014.0,4.0,19.0,7.9,2014-01-19,32.8,174.67,13.42,13.02
2014.0,4.0,20.0,10.8,2014-01-20,30.2,136.0,15.02,9.05
2014.0,4.0,21.0,10.9,2014-01-21,30.1,134.67,15.09,8.92
2014.0,4.0,22.0,9.1,2014-01-22,31.7,158.67,14.05,11.29
2014.0,4.0,23.0,5.9,2014-01-23,34.6,201.33,12.51,16.09
2014.0,4.0,24.0,6.2,2014-01-24,34.4,197.33,12.6,15.66
2014.0,4.0,25.0,8.0,2014-01-25,32.7,173.33,13.47,12.87
2014.0,4.0,26.0,11.6,2014-01-26,29.5,125.33,15.52,8.08
2014.0,4.0,27.0,13.3,2014-01-27,28.0,102.67,16.73,6.14
2014.0,4.0,28.0,14.9,2014-01-28,26.5,81.33,18.16,4.48
2014.0,4.0,29.0,7.1,2014-01-29,33.6,185.33,13.0,14.26
2014.0,4.0,30.0,5.1,2014-01-30,35.4,212.0,12.15,17.45
2014.0,5.0,1.0,3.1,2014-01-01,37.2,238.67,11.41,20.92
2014.0,5.0,2.0,5.4,2014-01-02,35.1,208.0,12.28,16.94
2014.0,5.0,3.0,5.9,2014-01-03,34.6,201.33,12.51,16.09
2014.0,5.0,4.0,4.6,2014-01-04,35.8,218.67,11.97,18.27
2014.0,5.0,5.0,4.9,2014-01-05,35.5,214.67,12.1,17.74
2014.0,5.0,6.0,5.6,2014-01-06,34.9,205.33,12.37,16.6
2014.0,5.0,7.0,5.9,2014-01-07,34.6,201.33,12.51,16.09
2014.0,5.0,8.0,5.2,2014-01-08,35.3,210.67,12.19,17.28
2014.0,5.0,9.0,7.2,2014-01-09,33.5,184.0,13.05,14.1
2014.0,5.0,10.0,7.6,2014-01-10,33.1,178.67,13.26,13.47
2014.0,5.0,11.0,8.8,2014-01-11,32.0,162.67,13.87,11.73
2014.0,5.0,12.0,8.4,2014-01-12,32.4,168.0,13.64,12.32
2014.0,5.0,13.0,9.2,2014-01-13,31.7,157.33,14.05,11.2
2014.0,5.0,14.0,8.2,2014-01-14,32.6,170.67,13.53,12.61
2014.0,5.0,15.0,8.8,2014-01-15,32.0,162.67,13.87,11.73
2014.0,5.0,16.0,14.6,2014-01-16,26.8,85.33,17.85,4.78
2014.0,5.0,17.0,16.1,2014-01-17,25.4,65.33,19.39,3.37
2014.0,5.0,18.0,17.1,2014-01-18,24.5,52.0,20.53,2.53
2014.0,5.0,19.0,14.0,2014-01-19,27.3,93.33,17.37,5.37
2014.0,5.0,20.0,15.4,2014-01-20,26.1,74.67,18.59,4.02
2014.0,5.0,21.0,17.5,2014-01-21,24.2,46.67,20.94,2.23
2014.0,5.0,22.0,20.6,2014-01-22,21.4,5.33,25.84,0.21
2014.0,5.0,23.0,21.7,2014-01-23,0.0,0.0,0.0,0.0
2014.0,5.0,24.0,22.2,2014-01-24,0.0,0.0,0.0,0.0
2014.0,5.0,25.0,19.2,2014-01-25,22.6,24.0,23.47,1.02
2014.0,5.0,26.0,12.9,2014-01-26,28.3,108.0,16.47,6.56
2014.0,5.0,27.0,7.9,2014-01-27,32.8,174.67,13.42,13.02
2014.0,5.0,28.0,6.9,2014-01-28,33.7,188.0,12.95,14.52
2014.0,5.0,29.0,10.8,2014-01-29,30.2,136.0,15.02,9.05
2014.0,5.0,30.0,9.8,2014-01-30,31.1,149.33,14.42,10.36
2014.0,5.0,31.0,11.4,2014-01-31,29.7,128.0,15.37,8.33
2014.0,6.0,1.0,12.9,2014-01-01,28.3,108.0,16.47,6.56
2014.0,6.0,2.0,13.0,2014-01-02,28.2,106.67,16.56,6.44
2014.0,6.0,3.0,12.0,2014-01-03,29.1,120.0,15.82,7.59
2014.0,6.0,4.0,14.6,2014-01-04,26.8,85.33,17.85,4.78
2014.0,6.0,5.0,16.7,2014-01-05,24.9,57.33,20.0,2.87
2014.0,6.0,6.0,15.8,2014-01-06,25.7,69.33,19.04,3.64
2014.0,6.0,7.0,16.0,2014-01-07,25.5,66.67,19.27,3.46
2014.0,6.0,8.0,18.2,2014-01-08,23.5,37.33,21.97,1.7
2014.0,6.0,9.0,19.8,2014-01-09,22.1,16.0,24.4,0.66
2014.0,6.0,10.0,18.3,2014-01-10,23.4,36.0,22.13,1.63
2014.0,6.0,11.0,17.6,2014-01-11,24.1,45.33,21.08,2.15
2014.0,6.0,12.0,16.1,2014-01-12,25.4,65.33,19.39,3.37
2014.0,6.0,13.0,13.0,2014-01-13,28.2,106.67,16.56,6.44
2014.0,6.0,14.0,11.8,2014-01-14,29.3,122.67,15.67,7.83
2014.0,6.0,15.0,15.4,2014-01-15,26.1,74.67,18.59,4.02
2014.0,6.0,16.0,12.6,2014-01-16,28.6,112.0,16.22,6.91
2014.0,6.0,17.0,11.0,2014-01-17,30.0,133.33,15.16,8.79
2014.0,6.0,18.0,16.0,2014-01-18,25.5,66.67,19.27,3.46
2014.0,6.0,19.0,11.7,2014-01-19,29.4,124.0,15.6,7.95
2014.0,6.0,20.0,10.1,2014-01-20,30.8,145.33,14.61,9.95
2014.0,6.0,21.0,10.2,2014-01-21,30.8,144.0,14.61,9.86
2014.0,6.0,22.0,9.1,2014-01-22,31.7,158.67,14.05,11.29
2014.0,6.0,23.0,9.4,2014-01-23,31.5,154.67,14.17,10.92
2014.0,6.0,24.0,12.4,2014-01-24,28.8,114.67,16.06,7.14
2014.0,6.0,25.0,12.0,2014-01-25,29.1,120.0,15.82,7.59
2014.0,6.0,26.0,12.5,2014-01-26,28.7,113.33,16.14,7.02
2014.0,6.0,27.0,12.6,2014-01-27,28.6,112.0,16.22,6.91
2014.0,6.0,28.0,11.9,2014-01-28,29.2,121.33,15.75,7.7
2014.0,6.0,29.0,13.6,2014-01-29,27.7,98.67,17.0,5.8
2014.0,6.0,30.0,12.9,2014-01-30,28.3,108.0,16.47,6.56
2014.0,7.0,1.0,12.9,2014-01-01,28.3,108.0,16.47,6.56
2014.0,7.0,2.0,16.0,2014-01-02,25.5,66.67,19.27,3.46
2014.0,7.0,3.0,14.7,2014-01-03,26.7,84.0,17.96,4.68
2014.0,7.0,4.0,17.2,2014-01-04,24.4,50.67,20.66,2.45
2014.0,7.0,5.0,20.5,2014-01-05,21.5,6.67,25.62,0.26
2014.0,7.0,6.0,19.4,2014-01-06,22.4,21.33,23.83,0.9
2014.0,7.0,7.0,22.1,2014-01-07,0.0,0.0,0.0,0.0
2014.0,7.0,8.0,23.1,2014-01-08,0.0,0.0,0.0,0.0
2014.0,7.0,9.0,23.1,2014-01-09,0.0,0.0,0.0,0.0
2014.0,7.0,10.0,21.7,2014-01-10,0.0,0.0,0.0,0.0
2014.0,7.0,11.0,18.1,2014-01-11,23.6,38.67,21.82,1.77
2014.0,7.0,12.0,18.0,2014-01-12,23.7,40.0,21.67,1.85
2014.0,7.0,13.0,19.4,2014-01-13,22.4,21.33,23.83,0.9
2014.0,7.0,14.0,18.7,2014-01-14,23.1,30.67,22.61,1.36
2014.0,7.0,15.0,18.7,2014-01-15,23.1,30.67,22.61,1.36
2014.0,7.0,16.0,19.6,2014-01-16,22.3,18.67,24.02,0.78
2014.0,7.0,17.0,20.6,2014-01-17,21.4,5.33,25.84,0.21
2014.0,7.0,18.0,20.5,2014-01-18,21.5,6.67,25.62,0.26
2014.0,7.0,19.0,17.9,2014-01-19,23.8,41.33,21.52,1.92
2014.0,7.0,20.0,20.4,2014-01-20,21.5,8.0,25.62,0.31
2014.0,7.0,21.0,20.6,2014-01-21,21.4,5.33,25.84,0.21
2014.0,7.0,22.0,21.8,2014-01-22,0.0,0.0,0.0,0.0
2014.0,7.0,23.0,22.4,2014-01-23,0.0,0.0,0.0,0.0
2014.0,7.0,24.0,24.2,2014-01-24,0.0,0.0,0.0,0.0
2014.0,7.0,25.0,24.2,2014-01-25,0.0,0.0,0.0,0.0
2014.0,7.0,26.0,24.5,2014-01-26,0.0,0.0,0.0,0.0
2014.0,7.0,27.0,22.0,2014-01-27,0.0,0.0,0.0,0.0
2014.0,7.0,28.0,23.6,2014-01-28,0.0,0.0,0.0,0.0
2014.0,7.0,29.0,24.5,2014-01-29,0.0,0.0,0.0,0.0
2014.0,7.0,30.0,21.5,2014-01-30,0.0,0.0,0.0,0.0
2014.0,7.0,31.0,21.1,2014-01-31,0.0,0.0,0.0,0.0
2014.0,8.0,1.0,20.3,2014-01-01,21.6,9.33,25.41,0.37
2014.0,8.0,2.0,21.3,2014-01-02,0.0,0.0,0.0,0.0
2014.0,8.0,3.0,22.4,2014-01-03,0.0,0.0,0.0,0.0
2014.0,8.0,4.0,25.5,2014-01-04,0.0,0.0,0.0,0.0
2014.0,8.0,5.0,22.7,2014-01-05,0.0,0.0,0.0,0.0
2014.0,8.0,6.0,22.0,2014-01-06,0.0,0.0,0.0,0.0
2014.0,8.0,7.0,19.4,2014-01-07,22.4,21.33,23.83,0.9
2014.0,8.0,8.0,21.1,2014-01-08,0.0,0.0,0.0,0.0
2014.0,8.0,9.0,21.7,2014-01-09,0.0,0.0,0.0,0.0
2014.0,8.0,10.0,19.3,2014-01-10,22.5,22.67,23.65,0.96
2014.0,8.0,11.0,17.5,2014-01-11,24.2,46.67,20.94,2.23
2014.0,8.0,12.0,16.3,2014-01-12,25.2,62.67,19.63,3.19
2014.0,8.0,13.0,15.8,2014-01-13,25.7,69.33,19.04,3.64
2014.0,8.0,14.0,16.8,2014-01-14,24.8,56.0,20.13,2.78
2014.0,8.0,15.0,15.9,2014-01-15,25.6,68.0,19.15,3.55
2014.0,8.0,16.0,16.5,2014-01-16,25.1,60.0,19.75,3.04
2014.0,8.0,17.0,15.2,2014-01-17,26.2,77.33,18.48,4.18
2014.0,8.0,18.0,14.1,2014-01-18,27.2,92.0,17.46,5.27
2014.0,8.0,19.0,13.4,2014-01-19,27.9,101.33,16.82,6.02
2014.0,8.0,20.0,13.9,2014-01-20,27.4,94.67,17.27,5.48
2014.0,8.0,21.0,13.6,2014-01-21,27.7,98.67,17.0,5.8
2014.0,8.0,22.0,14.9,2014-01-22,26.5,81.33,18.16,4.48
2014.0,8.0,23.0,13.3,2014-01-23,28.0,102.67,16.73,6.14
2014.0,8.0,24.0,12.8,2014-01-24,28.4,109.33,16.39,6.67
2014.0,8.0,25.0,13.3,2014-01-25,28.0,102.67,16.73,6.14
2014.0,8.0,26.0,12.6,2014-01-26,28.6,112.0,16.22,6.91
2014.0,8.0,27.0,15.2,2014-01-27,26.2,77.33,18.48,4.18
2014.0,8.0,28.0,14.5,2014-01-28,26.9,86.67,17.75,4.88
2014.0,8.0,29.0,13.7,2014-01-29,27.6,97.33,17.09,5.7
2014.0,8.0,30.0,12.5,2014-01-30,28.7,113.33,16.14,7.02
2014.0,8.0,31.0,11.9,2014-01-31,29.2,121.33,15.75,7.7
2014.0,9.0,1.0,13.3,2014-01-01,28.0,102.67,16.73,6.14
2014.0,9.0,2.0,15.1,2014-01-02,26.3,78.67,18.37,4.28
2014.0,9.0,3.0,15.9,2014-01-03,25.6,68.0,19.15,3.55
2014.0,9.0,4.0,17.6,2014-01-04,24.1,45.33,21.08,2.15
2014.0,9.0,5.0,16.1,2014-01-05,25.4,65.33,19.39,3.37
2014.0,9.0,6.0,13.7,2014-01-06,27.6,97.33,17.09,5.7
2014.0,9.0,7.0,15.2,2014-01-07,26.2,77.33,18.48,4.18
2014.0,9.0,8.0,15.9,2014-01-08,25.6,68.0,19.15,3.55
2014.0,9.0,9.0,14.4,2014-01-09,27.0,88.0,17.66,4.98
2014.0,9.0,10.0,14.2,2014-01-10,27.1,90.67,17.56,5.16
2014.0,9.0,11.0,13.5,2014-01-11,27.8,100.0,16.91,5.91
2014.0,9.0,12.0,13.8,2014-01-12,27.5,96.0,17.18,5.59
2014.0,9.0,13.0,12.8,2014-01-13,28.4,109.33,16.39,6.67
2014.0,9.0,14.0,11.3,2014-01-14,29.8,129.33,15.3,8.45
2014.0,9.0,15.0,12.9,2014-01-15,28.3,108.0,16.47,6.56
2014.0,9.0,16.0,13.1,2014-01-16,28.1,105.33,16.64,6.33
2014.0,9.0,17.0,11.5,2014-01-17,29.6,126.67,15.45,8.2
2014.0,9.0,18.0,11.1,2014-01-18,29.9,132.0,15.23,8.67
2014.0,9.0,19.0,11.8,2014-01-19,29.3,122.67,15.67,7.83
2014.0,9.0,20.0,11.8,2014-01-20,29.3,122.67,15.67,7.83
2014.0,9.0,21.0,12.0,2014-01-21,29.1,120.0,15.82,7.59
2014.0,9.0,22.0,8.7,2014-01-22,32.1,164.0,13.81,11.88
2014.0,9.0,23.0,4.0,2014-01-23,36.4,226.67,11.73,19.32
2014.0,9.0,24.0,5.0,2014-01-24,35.4,213.33,12.15,17.56
2014.0,9.0,25.0,6.7,2014-01-25,33.9,190.67,12.85,14.84
2014.0,9.0,26.0,10.1,2014-01-26,30.8,145.33,14.61,9.95
2014.0,9.0,27.0,12.1,2014-01-27,29.0,118.67,15.9,7.46
2014.0,9.0,28.0,13.4,2014-01-28,27.9,101.33,16.82,6.02
2014.0,9.0,29.0,12.9,2014-01-29,28.3,108.0,16.47,6.56
2014.0,9.0,30.0,7.2,2014-01-30,33.5,184.0,13.05,14.1
2014.0,10.0,1.0,6.1,2014-01-01,34.5,198.67,12.56,15.82
2014.0,10.0,2.0,10.8,2014-01-02,30.2,136.0,15.02,9.05
2014.0,10.0,3.0,12.0,2014-01-03,29.1,120.0,15.82,7.59
